site_789,site_789,MEE_OUTLET,analyzer_436,parameter_95,Flow,100,unit_12,U,100,1733770984,0,0
site_789,site_789,MEE_INLET,analyzer_436,parameter_95,Flow,65,unit_12,U,65,1733770984,0,0
site_789,site_789,ETP_INLET,analyzer_436,parameter_95,Flow,10821,unit_12,U,10821,1733770984,0,0
site_789,site_789,ETP_OUTLET,analyzer_436,parameter_95,Flow,9542,unit_12,U,9542,1733770984,0,0
